movideName,imdb_id,rowid,sentiment,polarity
The Omega Code,tt0203408,10472,-0.3946428571428572,0.5898809523809525
Fire and Ice,tt0085542,2223,0.384375,0.5666666666666667
Sweet Mud,tt0498846,12418,0.07921865337043911,0.46265660430839006
Hobgoblins,tt0089280,3078,-0.05,0.4625
Conceiving Ada,tt0118882,8494,-0.042619047619047626,0.6110714285714286
Revenge,tt0100485,9026,0.1647530864197531,0.5910493827160493
Nothing,tt0298482,3321,0.09017316017316018,0.56007215007215
The Broken,tt0906734,6277,0.023214285714285722,0.5571428571428572
Cradle of Fear,tt0291833,10858,0.15857142857142859,0.6673809523809524
The Incredible Melting Man,tt0076191,3883,-0.015793327733626232,0.5488628287135747
Private Lessons,tt0082948,12328,-0.13463203463203463,0.5688311688311689
Brothers of the Head,tt0432260,10793,0.13374999999999998,0.5502777777777779
Hobgoblins,tt0089280,3085,-0.13472222222222224,0.6472222222222221
End Game,tt0415778,10691,0.09144736842105261,0.5543859649122806
Dracula 2000,tt0219653,4921,0.09078733766233767,0.42167207792207795
My Super Ex-Girlfriend,tt0465624,2085,0.04484567901234568,0.4996296296296296
Babylon 5: The River of Souls,tt0146247,1390,0.02344642857142859,0.48358424908424913
The Fan,tt0116277,6069,0.1850877192982456,0.3991228070175438
Going Overboard,tt0096870,332,-0.009166666666666644,0.5341666666666667
The Air Up There,tt0109067,6680,-0.2875,0.4083333333333333
Avalon,tt0267287,5144,-0.09114691215957038,0.4370858255668382
Even Cowgirls Get the Blues,tt0106834,2379,-0.31166666666666665,0.6900000000000001
P,tt0449629,11773,0.014795008912655975,0.5657382650029709
Night of the Comet,tt0087799,6395,0.006170291348862773,0.5299033704390845
It Should Happen to You,tt0047123,8878,0.13030303030303028,0.41818181818181815
Night of the Sharks,tt0100273,8362,-0.1240981240981241,0.6037518037518038
Fantastic Mr. Fox,tt0432283,9878,0.10875160875160872,0.5405941655941657
Chungking Express,tt0109424,8795,-0.1371244916699462,0.5803095894004986
Invasion of the Star Creatures,tt0128274,12440,0.05053968253968259,0.5893174603174604
What Is It?,tt0118141,1356,0.06520833333333334,0.5620833333333334
4,tt0445161,10736,-0.025023741690408358,0.5632162076606521
The Bourne Ultimatum,tt0440963,935,0.06139455782312924,0.6110301263362489
The Midnight Meat Train,tt0805570,11106,-0.048677248677248666,0.6260141093474426
Down to Earth,tt0231775,3712,0.056465721040189126,0.4747044917257684
Land of Plenty,tt0382357,11900,0.024627976190476186,0.5369543650793651
Dark Wolf,tt0326820,11143,0.04655067155067156,0.6264499389499391
A Nightmare on Elm Street 5: The Dream Child,tt0097981,11592,0.00961476466795615,0.4735723496361794
The Brain That Wouldn't Die,tt0052646,2198,0.04213031028216574,0.6442393543956044
War Games: The Dead Code,tt0865957,9552,-0.06420068027210883,0.5337585034013606
The Fan,tt0116277,6076,-0.014781746031746033,0.49159060846560837
Snake Eater,tt0100645,10945,-0.22884615384615378,0.5402014652014653
House of the Dead,tt0317676,9183,-0.09881557297715834,0.559228610143244
Universal Soldier: The Return,tt0176269,10592,-0.01634162322937833,0.4432374031863828
The Matrix Reloaded,tt0234215,4488,0.041666666666666664,0.7666666666666666
White Men Can't Jump,tt0105812,11120,0.0028036929057337237,0.4022659540006479
Head Above Water,tt0116502,9985,-0.018749999999999992,0.5479166666666667
Flight of Fury,tt0783518,10143,-0.22627192982456143,0.4980701754385965
A Price Above Rubies,tt0120793,6870,0.07247474747474747,0.49734848484848493
Over Her Dead Body,tt0785007,3178,0.27579365079365087,0.5950176366843034
Norman... Is That You?,tt0074973,3264,0.20925925925925926,0.47962962962962963
Can I Do It Till I Need Glasses?,tt0075801,6402,0.07938311688311686,0.48841991341991337
Gray Matters,tt0375785,11435,0.1479673721340388,0.51076278659612
Corky Romano,tt0250310,7461,0.10229688466295608,0.5194869614512473
Christmas Evil,tt0081793,8822,-0.10684523809523809,0.5884834368530021
Orca: The Killer Whale,tt0076504,11470,-0.1266091051805338,0.5757086167800453
The Running Man,tt0093894,1586,0.00873397435897436,0.5345352564102566
Atlantis: The Lost Empire,tt0230011,1932,0.030632551528073912,0.41936744847192603
The Broken,tt0906734,6288,0.09456018518518518,0.5578703703703703
Descent,tt0463027,990,-0.25535714285714284,0.4660714285714285
Ringmaster,tt0165494,2264,0.07848086124401915,0.6046318447634239
Get on the Bus,tt0116404,5774,-0.003525641025641022,0.5964743589743591
DragonHeart,tt0116136,7096,0.05579326923076924,0.5688141025641026
Halloween,tt0077651,2221,0.07588744588744588,0.5433225108225107
Straightheads,tt0480011,11537,0.06101190476190477,0.46473214285714287
Waqt: The Race Against Time,tt0390614,547,-0.09428571428571428,0.6652380952380952
Watch on the Rhine,tt0036515,277,0.07390873015873016,0.5150793650793651
I.Q.,tt0110099,2511,0.07500000000000002,0.5897058823529412
My 5 Wives,tt0216930,8616,0.1888888888888889,0.6888888888888889
Tashan,tt0995752,10019,0.06372023809523811,0.4222916666666666
Sky Captain and the World of Tomorrow,tt0346156,11242,-0.04516666666666667,0.6454166666666667
Tunnel Vision,tt0075357,8998,-0.0026442307692307507,0.46068376068376066
Kill Me Later,tt0243595,7332,-0.08057644110275688,0.5916040100250627
Omen IV: The Awakening,tt0102585,9282,0.1628363715277778,0.4611111111111111
Cypher,tt0284978,3511,-0.10128968253968254,0.5301587301587302
The Lord of the Rings,tt0077869,2456,0.0106465367965368,0.5382347041847041
Corvette Summer,tt0077372,7008,-0.10143518518518517,0.5287962962962963
Tarzan the Ape Man,tt0023551,8408,0.15084278155706726,0.470880574452003
Airport '77,tt0075648,9998,0.11330295138888889,0.5249131944444445
At Point Blank,tt0353962,3299,-0.08358585858585854,0.4595328282828282
Fast Food Fast Women,tt0206742,9978,-0.12653846153846152,0.5542948717948718
Night of the Sharks,tt0100273,8360,0.050277777777777775,0.5122222222222222
Wuthering Heights,tt0367245,4475,-0.1522619047619047,0.5367857142857144
While She Was Out,tt0887971,1213,-0.0632852564102564,0.43741987179487174
Hello Mary Lou: Prom Night II,tt0093176,8158,-0.13541666666666666,0.5194444444444445
Late Night Shopping,tt0250491,5453,0.08125000000000003,0.3499999999999999
Cape Fear,tt0101540,12191,0.04209764918625679,0.5206525015069319
The Grudge,tt0391198,1687,-0.09999999999999999,0.34583333333333327
Showdown in Little Tokyo,tt0102915,7725,0.04118663594470047,0.4678955453149001
Chapter Two,tt0078952,4430,-0.061858974358974354,0.40817307692307697
Come Undone,tt0242795,2926,0.1050812310295069,0.5123762253072598
Creep,tt0381966,603,-0.07742618492618493,0.5974786324786323
Criminally Insane 2,tt0088959,4884,-0.03283926218708828,0.677733860342556
The Piano Teacher,tt0254686,12093,0.3022727272727273,0.4522727272727273
Prom Night,tt0926129,646,-0.05590277777777778,0.6631944444444444
Theodore Rex,tt0114658,2963,-0.19177631578947366,0.6925438596491228
Attack of the Sabretooth,tt0443334,7746,-0.014964420995671001,0.5894112554112554
Festival in Cannes,tt0273607,10549,0.07181372549019607,0.5455882352941177
Tashan,tt0995752,10024,0.032107843137254906,0.48210784313725497
Splatter University,tt0125510,3616,-0.012500000000000002,0.5696428571428571
Pecker,tt0126604,1560,-0.1869444444444444,0.6027777777777779
Double Impact,tt0101764,6833,0.24305555555555555,0.3298611111111111
Zulu Dawn,tt0080180,11965,-0.10923913043478262,0.5554347826086957
The Indian Runner,tt0102116,8572,0.12119883040935671,0.558187134502924
102 Dalmatians,tt0211181,2616,0.17354497354497356,0.43862433862433864
Invisible Mom,tt0113434,7070,0.1141203703703704,0.6456018518518518
Panic,tt0194218,933,-0.1529411764705882,0.4627450980392156
Doubt,tt0918927,5306,0.17428535353535357,0.49163636363636365
Left Behind,tt0190524,6013,-0.15742630385487527,0.5736772486772487
Bubble,tt0454792,10163,0.05486111111111111,0.29871031746031745
Rain Without Thunder,tt0105215,7876,-0.13333333333333333,0.43333333333333335
The Little Mermaid II: Return to the Sea,tt0240684,6487,0.07526185500323428,0.452838732149077
One Magic Christmas,tt0089731,4320,0.10347222222222223,0.5943055555555555
Men of Honor,tt0203019,1934,-0.041762233867497035,0.503396749449381
Ned Kelly,tt0277941,67,0.07129629629629629,0.49074074074074076
Esther Kahn,tt0183056,1132,0.18043309631544927,0.5596046110751994
Sleuth,tt0857265,4754,0.16376984126984126,0.552624716553288
The God Who Wasn't There,tt0455507,5613,0.04371843434343435,0.5409371492704825
Cruel Intentions 2,tt0196267,9106,-0.05993650793650793,0.5573015873015873
The Little Kidnappers,tt0100033,11531,0.013949275362318847,0.5210144927536231
The Fluffer,tt0245115,6718,-0.0532886904761905,0.5726835317460316
Fay Grim,tt0444628,1873,0.01061841804029305,0.45384615384615373
Star Wars: Episode III - Revenge of the Sith,tt0121766,8592,0.28774509803921566,0.5539215686274509
Swept Away,tt0291502,11517,-0.24285714285714288,0.7142857142857143
The Unbearable Lightness of Being,tt0096332,8106,0.03966666666666667,0.42533333333333323
American Pie Presents: Beta House,tt0974959,2589,0.00353641456582633,0.5331174136321196
Nineteen Eighty-Four,tt0087803,8945,-0.0899659863945578,0.4787414965986394
Devil Hunter,tt0080486,41,-0.06031746031746035,0.46408730158730166
Our Town,tt0032881,9771,0.14840690063904352,0.3850172644815502
The Hurt Locker,tt0887912,4844,0.11229166666666668,0.4987499999999999
Cabin Fever,tt0303816,7312,-0.031087973329352644,0.5053617455341594
Brand Upon the Brain! A Remembrance in 12 Chapters,tt0443455,7786,0.11499999999999999,0.4522222222222222
The Incubus,tt0084133,3552,0.05944444444444443,0.5746296296296297
Running Time,tt0120042,5021,-0.15892857142857145,0.5895502645502645
Stranger in My House,tt0180207,7357,0.04000000000000002,0.6133333333333333
The Lonely Lady,tt0085863,3574,0.06136363636363637,0.5899350649350649
Cookers,tt0233481,4827,0.04166666666666667,0.38500000000000006
Spaced Invaders,tt0100666,498,0.12181818181818181,0.5587878787878787
Robot Jox,tt0102800,2517,0.10346899224806204,0.586937984496124
The Brain That Wouldn't Die,tt0052646,2183,0.03095238095238096,0.5178571428571429
Whipped,tt0174336,1647,-0.045897108843537426,0.4329931972789115
The Bonesetter,tt0403888,10978,0.047961760461760476,0.5118596681096682
Revolver,tt0365686,3531,0.024305555555555563,0.6174382716049384
Wholly Moses,tt0081751,6786,0.00477110757723004,0.5084341961892981
Halla Bol,tt0892874,5186,0.10568181818181817,0.40037878787878783
Sakura Killers,tt0093910,2841,0.08859649122807016,0.5307017543859649
Doc Savage: The Man of Bronze,tt0072886,3259,-0.103125,0.6109375
End Game,tt0415778,10675,0.22307692307692312,0.6692307692307692
Scary Movie 2,tt0257106,11653,0.011363636363636364,0.43257575757575756
Showdown in Little Tokyo,tt0102915,7723,-0.02734432234432235,0.4667032967032967
11'09''01 - September 11,tt0328802,2688,-0.07950819672131149,0.532630757220921
Love's Labour's Lost,tt0182295,5398,0.0057328605200945544,0.5593676122931442
Solar Crisis,tt0100649,8085,0.045201652089407206,0.4855199222546164
The Cat's Meow,tt0266391,11843,-0.0037280701754386124,0.6480263157894737
The Brain,tt0094794,5959,-0.14212704613095237,0.5767113095238094
Jane Eyre,tt0116684,10820,0.2253968253968254,0.4253968253968254
The Sentinel,tt0443632,2632,0.07771317829457362,0.5102436323366556
The Cat in the Hat,tt0312528,9472,0.023620129870129875,0.43175247371675934
Shortcut to Happiness,tt0263265,6915,0.1435344827586207,0.6459770114942529
54,tt0120577,7011,-0.08083333333333333,0.5391666666666668
Happy Go Lovely,tt0043618,952,0.11135802469135804,0.4276543209876544
Lili Marleen,tt0082661,3898,0.024404761904761922,0.6226190476190476
Dillinger,tt0069976,11026,0.03174603174603174,0.32063492063492066
X-Men Origins: Wolverine,tt0458525,7915,0.10072544642857144,0.5248325892857144
Artemisia,tt0123385,487,0.020769230769230755,0.6866666666666666
Tale of a Vampire,tt0105527,8472,-0.0391025641025641,0.4269230769230769
Edison,tt0389957,1014,-0.09157407407407403,0.5753703703703704
Major League: Back to the Minors,tt0120742,10181,0.08007054673721342,0.5417989417989418
Slipstream,tt0499570,6504,-0.10285714285714287,0.2561904761904762
Blonde and Blonder,tt0893509,467,-0.19117647058823528,0.5970588235294116
A Chinese Ghost Story,tt0093978,3919,0.22499999999999995,0.625
Jane Eyre,tt0065911,6190,0.08043540669856458,0.5375399103820157
Earth,tt0393597,422,-0.05932393790849672,0.5345996732026145
Revolt of the Zombies,tt0028174,5548,0.0554062183383992,0.44855623100303954
Prizzi's Honor,tt0089841,4611,0.1075187969924812,0.5428571428571429
First Desires,tt0086136,9492,0.13214285714285715,0.46309523809523806
Hollow Man,tt0164052,404,-0.18333333333333332,0.5595238095238095
The Unbearable Lightness of Being,tt0096332,8104,0.07272727272727274,0.4287878787878787
Home Alone 3,tt0119303,12438,-0.07407407407407406,0.699074074074074
War and Peace,tt0063794,6522,0.026164874551971334,0.385663082437276
Detention,tt0321997,3344,0.14,0.51
The Prophecy II,tt0118643,8902,0.1379141266896369,0.4810856377182908
Cow Belles,tt0489007,8755,-0.07019999999999998,0.5428190476190475
Bait,tt0211938,255,0.025307094452664023,0.5454940453358174
The Private Lives of Elizabeth and Essex,tt0031826,5023,0.07673611111111112,0.6704861111111112
The Waterdance,tt0105789,2576,0.08201798201798202,0.4743929681429681
Last Exit to Brooklyn,tt0097714,9773,-0.10787907268170427,0.5737312030075188
"Goodbye, My Fancy",tt0043595,5164,0.032285714285714286,0.4473809523809523
Who's Your Daddy?,tt0287138,5278,0.17916666666666664,0.4845238095238095
LOC: Kargil,tt0347416,8773,0.010465367965367975,0.5070075757575757
Üvegtigris,tt0257290,6128,-0.06832386363636367,0.5909090909090908
Recipe for a Perfect Christmas,tt0480844,10280,0.11273148148148149,0.5546296296296297
Salvage,tt0492754,8342,0.029059829059829064,0.46324786324786327
Thunderbirds,tt0167456,5982,0.028216374269005848,0.6345029239766081
Speak Easily,tt0023498,3820,0.1015625,0.6182291666666668
Darkman III: Die Darkman Die,tt0116033,5555,-0.05587962962962963,0.3986574074074074
A Guy Thing,tt0295289,3865,-0.23970588235294119,0.6034313725490195
Purple Rain,tt0087957,2788,0.04082720057720057,0.5592777777777778
Godzilla vs. King Ghidorah,tt0101962,5573,-0.06354960317460316,0.5647261904761903
Feast of All Saints,tt0255730,705,0.02988888888888889,0.6371111111111112
Scary Movie 2,tt0257106,11651,0.11172839506172841,0.4848765432098765
The House Where Evil Dwells,tt0084096,10382,0.05524001536098311,0.48423963133640563
Ram Gopal Varma Ki Aag,tt0473310,6623,-0.022216349541930948,0.5953488372093023
Solar Crisis,tt0100649,8078,0.0652035056446821,0.47000148544266185
Sunshine,tt0145503,7291,0.103125,0.4177083333333334
Lady in Cement,tt0063210,11614,0.20525873015873014,0.3987
My Left Foot: The Story of Christy Brown,tt0097937,1333,0.07954545454545454,0.5772727272727273
The Telephone Book,tt0067839,6393,0.18286116983791398,0.5348150105708246
Omen IV: The Awakening,tt0102585,9266,0.026848645181978527,0.4550304633637967
The Groove Tube,tt0071583,2063,0.20303030303030303,0.5295454545454544
The Wedding Date,tt0372532,6742,-0.006249999999999995,0.571875
Guinea Pig: Devil's Experiment,tt0161634,3238,-0.08333333333333333,0.47187500000000004
Mama's Boy,tt0415141,6889,0.08888888888888889,0.4
A Smile Like Yours,tt0120151,4471,0.09102564102564105,0.7307692307692307
Postal,tt0486640,11632,-0.019117647058823545,0.44411764705882345
Deathtrap,tt0083806,2161,0.08234693877551019,0.4938662131519274
Attack of the Killer Tomatoes!,tt0080391,7707,-0.040584415584415556,0.5652236652236652
Bachelor Party 2: The Last Temptation,tt0954541,6291,0.13512017496392495,0.5357511123136123
Bonjour Tristesse,tt0051429,9691,0.010416666666666682,0.49315476190476193
The Brain That Wouldn't Die,tt0052646,2181,-0.2572916666666667,0.6031249999999999
Thinner,tt0117894,11697,0.01685606060606061,0.5763257575757575
My Favorite Martian,tt0120764,5491,-0.0018028846153845984,0.6
Return of the Jedi,tt0086190,236,0.009585450781102955,0.45761057782796916
The Zombie Chronicles,tt0272950,98,-0.2833333333333333,0.6644444444444446
The Power of Fear,tt0483200,5803,0.033909056551913674,0.480833917405346
Taboo,tt0288243,5005,-0.010714285714285704,0.5634424603174604
Watch on the Rhine,tt0036515,273,-0.019264069264069265,0.3392316017316017
The Mummy's Tomb,tt0035096,11301,0.14112121212121212,0.5101818181818182
Today We Live,tt0024675,684,0.13527432712215323,0.48643892339544514
The Oklahoma Kid,tt0031747,9612,-0.015714285714285715,0.4817857142857143
The Matrix Reloaded,tt0234215,4491,0.2219155844155844,0.42823536113009797
101 Dalmatians II: Patch's London Adventure,tt0324941,11344,0.1117391304347826,0.7121014492753622
Jungle Fever,tt0102175,3987,0.08858333333333333,0.45633333333333337
Titanic,tt0120338,3139,0.06288919413919414,0.5479395604395605
Nineteen Eighty-Four,tt0087803,8947,-0.012878787878787884,0.5196969696969698
Cape Fear,tt0101540,12188,0.11799645390070922,0.558595069233367
Doctor Mordrid,tt0104115,2327,-0.01425736961451247,0.5120880574452003
Can I Do It Till I Need Glasses?,tt0075801,6406,0.032500000000000015,0.3275
The Fiendish Plot of Dr. Fu Manchu,tt0080731,9122,-0.1,0.2
Cruel Intentions 2,tt0196267,9104,0.10308254963427377,0.4692379459620839
The Abandoned,tt0475937,7443,0.0462121212121212,0.43030303030303024
Fire and Ice,tt0085542,2225,0.23819444444444443,0.5513888888888889
Dhol,tt0995035,5429,-0.14825396825396825,0.5690476190476191
Washington Square,tt0120481,4672,0.07681818181818181,0.6259090909090909
Troma's War,tt0096310,7037,-0.20370370370370366,0.5583333333333332
Red Garters,tt0047400,8981,0.11751336898395723,0.5071301247771834
Deceiver,tt0119527,5341,-0.011372549019607839,0.6309103641456583
The Ladies Man,tt0213790,1544,0.24907407407407403,0.5231481481481483
102 Dalmatians,tt0211181,2614,-0.0066666666666666576,0.4836111111111111
Sparkle,tt0075249,2508,0.14134920634920636,0.5006349206349207
Panic,tt0194218,931,0.18138528138528137,0.383982683982684
The Midnight Meat Train,tt0805570,11102,-0.06625180375180377,0.5766233766233766
Ballad of Django,tt0067011,1501,-0.09249999999999994,0.6166666666666666
Lone Wolf and Cub: Baby Cart to Hades,tt0068817,8454,0.07708333333333332,0.3101190476190476
Phantasm III: Lord of the Dead,tt0110823,4790,0.028086419753086418,0.6253086419753084
The Dukes of Hazzard,tt0377818,3280,0.05512820512820514,0.6000000000000001
The Legend of Bloody Jack,tt0961206,6037,-0.14166666666666664,0.4448232323232323
Men in White,tt0156789,1527,-0.031730769230769215,0.3746794871794871
Carlito's Way: Rise to Power,tt0427038,4341,0.02797619047619047,0.4976190476190476
War Games: The Dead Code,tt0865957,9556,-0.07827380952380952,0.5810876623376625
Immortal,tt0314063,7229,0.07425324675324675,0.41393939393939383
Sleepaway Camp II: Unhappy Campers,tt0096118,12168,-0.32361111111111107,0.526468253968254
Grey Gardens,tt0073076,3508,0.12975188391855058,0.5974867724867724
Pecker,tt0126604,1562,-0.06666666666666665,0.6333333333333333
Iqbal,tt0453729,7642,0.22352941176470587,0.405718954248366
CQ,tt0254199,9221,0.16607142857142856,0.5440476190476191
Sherrybaby,tt0423169,8366,0.031944444444444435,0.48645833333333327
Scoop,tt0457513,3804,0.15976190476190477,0.5279761904761904
The Groove Tube,tt0071583,2061,0.19116402116402118,0.7160229276895943
Bed of Roses,tt0115644,5571,-0.19606060606060605,0.6242424242424243
Love Is All There Is,tt0116928,2822,-0.17720588235294113,0.5901960784313726
Slaughter High,tt0091969,3002,0.05123456790123458,0.40432098765432095
Lipstick,tt0074802,12389,-0.12584033613445375,0.5504201680672269
Julian Po,tt0119429,9839,0.03295454545454546,0.5431818181818181
Domino,tt0421054,3024,0.14109686609686609,0.5034900284900287
Alone in the Dark,tt0369226,7664,0.11015625000000002,0.4362847222222222
Maniac Cop 3: Badge of Silence,tt0104808,12401,0.3692307692307693,0.7256410256410256
Santa Claus,tt0053241,3061,0.04102564102564103,0.5115384615384616
What the #$*! Do We (K)now!?,tt0399877,4571,-0.16922619047619045,0.5085714285714286
The Bridge on the River Kwai,tt0050212,9712,-0.10416666666666667,0.3680555555555556
Down to Earth,tt0231775,3709,-0.15416666666666665,0.4214285714285715
Purple Butterfly,tt0363290,5042,-0.06666666666666665,0.5279411764705882
A Nightmare on Elm Street 5: The Dream Child,tt0097981,11589,-0.22636054421768706,0.6161564625850339
My Favorite Martian,tt0120764,5493,-0.047619047619047596,0.6571428571428571
Fly Me to the Moon,tt0486321,11360,0.23455882352941174,0.6149159663865547
Phat Beach,tt0117332,11797,0.012121212121212126,0.5484848484848485
My Super Ex-Girlfriend,tt0465624,2081,0.15892857142857145,0.505952380952381
Cat Girl,tt0050235,7273,0.16912878787878788,0.48158369408369406
Blood and Bone,tt0346631,5946,0.2158950617283951,0.4787037037037037
Little Man,tt0430304,8386,0.01180401485088987,0.5751924001924001
Blank Check,tt0109287,373,0.025000000000000012,0.3496031746031746
7eventy 5ive,tt0462160,7192,-0.024444444444444446,0.5755555555555555
Detention,tt0321997,3346,-0.17525641025641026,0.4348717948717947
Gray Matters,tt0375785,11433,0.2018315018315018,0.45929487179487166
Nemesis 2 - Nebula,tt0113948,3797,0.09097222222222223,0.4887152777777777
The Wicker Man,tt0450345,7543,-0.07344680059523809,0.5209325396825397
Witchery,tt0096453,12296,-0.058330026455026454,0.4823837371205792
Envy,tt0326856,1836,0.0606516290726817,0.5277568922305765
The King and I,tt0049408,10531,0.3040441176470588,0.49583333333333324
Freddy's Dead: The Final Nightmare,tt0101917,2360,-0.3322420634920635,0.689563492063492
Goodnight Mister Tom,tt0175680,11574,-0.010830627705627713,0.39838203463203464
Time Changer,tt0295725,9824,-0.04152046783625731,0.6179824561403509
The Great Ecstasy of Robert Carmichael,tt0459387,6192,-0.15175438596491225,0.6236842105263158
Secrets & Lies,tt0117589,8120,0.03787878787878787,0.5242424242424242
Slipstream,tt0499570,6506,0.037688172043010754,0.5165591397849463
The Haunting,tt0171363,3360,-0.08778843327454437,0.5324808935920047
Dawn of the Dead,tt0363547,6994,0.0090909090909091,0.603030303030303
The Forest,tt0122070,8165,-0.10288419913419915,0.6216378066378068
A Chorus Line,tt0088915,3380,-0.056547619047619055,0.6412087912087912
Just Cause,tt0113501,348,-0.08725490196078431,0.5529411764705882
Madea's Family Reunion,tt0455612,7699,0.049389097744360906,0.3848370927318296
Kazaam,tt0116756,10804,-0.07897376543209875,0.5820840681951794
Tale of a Vampire,tt0105527,8470,-0.06215538847117791,0.550062656641604
The Cat in the Hat,tt0312528,9456,-0.02736928104575161,0.5107843137254902
Notorious,tt0472198,5938,0.2713779536435787,0.5609126984126984
The Alarmist,tt0119534,4204,0.08950437317784256,0.5033041788143829
Interiors,tt0077742,10002,0.043541666666666666,0.6470833333333335
The Romance of Astrea and Celadon,tt0823240,9087,-0.13230392156862744,0.42377450980392156
Fever Pitch,tt0332047,976,0.02311403508771932,0.5086842105263157
Babylon 5: The River of Souls,tt0146247,1389,0.029563492063492056,0.5386904761904763
An Inconvenient Truth,tt0497116,6248,0.10862962962962963,0.32077777777777783
Carlito's Way: Rise to Power,tt0427038,4343,0.09250992063492065,0.49563492063492076
The Underground Comedy Movie,tt0201290,11002,-0.09190705128205129,0.6368589743589743
Facing the Giants,tt0805526,5118,-0.06036310628147363,0.3695622404806079
The Cat's Meow,tt0266391,11841,0.1237012987012987,0.4244588744588745
The Dukes of Hazzard,tt0377818,3282,0.029722222222222212,0.5111111111111111
Phantasm III: Lord of the Dead,tt0110823,4792,0.011666666666666665,0.5031547619047618
The Last Picture Show,tt0067328,7627,-0.038173400673400686,0.49023569023569025
Invasion of the Star Creatures,tt0128274,12442,0.06607142857142857,0.46314484126984135
Shadrach,tt0144604,6558,0.09494949494949495,0.5868686868686869
Green Street Hooligans,tt0385002,4453,0.042857142857142864,0.4242063492063492
The God Who Wasn't There,tt0455507,5608,0.03758503401360543,0.601190476190476
Mouse in Manhattan,tt0037929,5514,-0.01803977272727273,0.5518465909090909
Prospero's Books,tt0102722,4082,0.07416877815315316,0.6305855855855855
The Other,tt0499540,8346,0.3,0.4760416666666667
Attack of the Sabretooth,tt0443334,7760,-0.26369047619047614,0.7666666666666666
Switching Goals,tt0217074,1337,0.14047619047619048,0.3880952380952381
16 Years of Alcohol,tt0331338,9346,-0.09555555555555557,0.3488888888888889
American Pie Presents: Beta House,tt0974959,2592,0.03276109960892571,0.5042328042328044
The Minion,tt0139465,10712,-0.11999999999999997,0.41666666666666663
What's the Matter with Helen?,tt0067975,3847,0.05647058823529411,0.5305882352941177
Deathstalker,tt0087127,12484,0.041768554268554275,0.5509920634920636
Surviving Christmas,tt0252028,3470,0.03201388888888889,0.4417361111111111
Dracula 2000,tt0219653,4923,-0.28059440559440557,0.7188811188811187
The Bodyguard,tt0164699,8675,0.02472677595628416,0.4636612021857924
Dog Days,tt0290661,1888,-0.112152133580705,0.4134353741496598
Raw Force,tt0084573,6230,0.009583333333333341,0.5354166666666667
Starlift,tt0044070,2729,0.22017543859649125,0.46842105263157885
Sniper,tt0108171,2435,0.01378571428571429,0.34811904761904755
Facing the Giants,tt0805526,5125,0.29740957966764425,0.4361681329423264
Hobgoblins,tt0089280,3087,-0.11884920634920634,0.6232804232804232
Two Ninas,tt0162024,6275,0.13060064935064936,0.46231962481962485
The Incredible Melting Man,tt0076191,3881,0.009036764705882366,0.5260457516339869
Going Overboard,tt0096870,316,-0.16111111111111112,0.5194444444444445
Soldier Blue,tt0066390,10221,0.06533704390847249,0.49296021438878573
Toys,tt0105629,5160,0.07845204465967179,0.6391579230562281
Omen IV: The Awakening,tt0102585,9259,-0.13621794871794873,0.7583333333333334
The Host,tt0468492,8002,-0.14217171717171717,0.6676767676767676
Oxford Blues,tt0087866,11456,0.015630252100840354,0.44105042016806734
Haiku Tunnel,tt0273253,11881,0.18148148148148147,0.6277777777777778
The God Who Wasn't There,tt0455507,5615,0.25235042735042734,0.5215811965811966
"Ready, Steady, Charlie!",tt0353161,11413,-0.055764462809917335,0.5215530303030302
Blonde and Blonder,tt0893509,463,0.005701754385964921,0.47807017543859653
Tinseltown,tt0120095,6424,0.21515151515151515,0.5504166666666667
Snakes on a Plane,tt0417148,10456,-0.10349206349206347,0.5646031746031746
Sunshine,tt0145503,7288,-0.01956790123456791,0.5015432098765432
Hammerhead,tt0459392,2207,0.03888888888888889,0.6053657694962044
Soul Survivors,tt0218619,8061,0.19235294117647062,0.5648039215686276
Alone in the Dark,tt0369226,7659,-0.34296875,0.6801711309523809
Sakura Killers,tt0093910,2839,0.3,0.48185185185185186
Caged Heat,tt0071266,872,0.10303030303030303,0.5073232323232323
Her Cardboard Lover,tt0034846,8531,-0.04583333333333334,0.52
Tashan,tt0995752,10022,0.18784024695417098,0.5201218331598076
King Solomon's Mines,tt0397501,1442,0.008796296296296295,0.6811111111111111
Even Cowgirls Get the Blues,tt0106834,2386,-0.002941176470588238,0.4640522875816993
Carnosaur 3: Primal Species,tt0115834,8709,-0.10152777777777777,0.41003968253968254
Year of the Comet,tt0105871,12048,-0.17734375000000002,0.45625
The Man Who Cheated Himself,tt0042707,10861,-0.09887866762866762,0.504100529100529
Trigger Man,tt0814365,5202,-0.002312271062271073,0.39485653235653234
Dick Tracy,tt0099422,3771,-0.17277777777777778,0.4894444444444444
"Tarzan, the Ape Man",tt0083170,6117,-0.10242784992784992,0.5104112554112554
Memories of Me,tt0095613,11963,0.05292397660818713,0.5207602339181285
A Chorus Line,tt0088915,3386,0.11193399234693878,0.5863945578231292
Hallam Foe,tt0466816,11022,0.2553571428571429,0.5949404761904761
Russian Terminator,tt0100531,5224,-0.53125,0.75
Man on Fire,tt0328107,2428,0.0116156462585034,0.5294703595724004
She's Out of My League,tt0815236,11861,0.16079583715947354,0.5086348331802879
K-911,tt0177876,811,0.038928571428571444,0.5096428571428572
The Shining,tt0081505,854,-0.0031578947368420826,0.5669590643274853
